customer_id,name,email,total_orders,total_spent,last_purchase_date,preferred_channel,loyalty_tier,engagement_score
2833,"Mrs. Tonya Brown",harrisangela@example.net,3,78.73,2025-10-11,whatsapp,Silver,25.73
2834,"Rebecca Cannon",qmorrison@example.net,3,98.48,2025-12-30,push,Silver,30.11
2835,"Seth Hamilton",michaelmartinez@example.com,1,43.08,2025-04-01,sms,Inactive,17.23
2836,"Heather Wilson",fdaniels@example.org,1,50.09,2025-12-12,email,Bronze,18.77
2837,"Mary Hamilton",weaversteven@example.net,0,0.00,,email,Prospect,2.96
2838,"Dr. Amber Pearson MD",jacquelineolson@example.net,11,1702.14,2026-06-03,whatsapp,Platinum,69.95
2839,"Douglas Hawkins",twilson@example.org,1,48.57,2025-01-24,push,Inactive,13.43
2840,"Tony Bonilla",lewisbetty@example.org,3,128.91,2026-06-09,push,Silver,38.53
2841,"Gregory Cannon",josephpowell@example.org,2,129.52,2026-05-05,push,Silver,33.53
2842,"Rachel Daugherty",rhamilton@example.net,4,99.20,2026-05-07,email,Silver,39.67
2843,"Ryan Montgomery MD",jeremiah45@example.org,2,97.05,2025-07-16,email,Silver,20.84
2844,"Cynthia Johnson",fcross@example.com,0,0.00,,email,Prospect,8.16
2845,"Ian Pitts",melissaholt@example.com,0,0.00,,email,Prospect,7.45
2846,"Sean Scott",michelleenglish@example.org,0,0.00,,email,Prospect,4.2
2847,"Bradley West",christyayala@example.net,0,0.00,,whatsapp,Prospect,8.23
2848,"Jessica Wood",olsonmichael@example.net,3,143.62,2025-12-20,whatsapp,Silver,33.79
2849,"Samantha Jarvis",bushwayne@example.org,0,0.00,,email,Prospect,5.13
2850,"Heather Jones",adrianmay@example.net,5,244.45,2026-04-12,whatsapp,Silver,43.63
2851,"Lisa Arnold",julie89@example.com,0,0.00,,whatsapp,Prospect,10.44
2852,"Terri Mcdaniel",deanjacob@example.com,5,359.43,2026-03-22,phone,Silver,39.44
2853,"Zachary Nelson",bassphilip@example.org,0,0.00,,push,Prospect,8.24
2854,"Sarah Schneider",anthony59@example.org,3,90.10,2026-06-01,push,Silver,43.38
2855,"Ryan Williams",dadams@example.org,4,304.22,2026-05-12,whatsapp,Silver,40.76
2856,"Susan Hammond",yhenderson@example.com,0,0.00,,whatsapp,Prospect,7.4
2857,"Colleen Chase",ocole@example.net,2,110.66,2026-02-21,email,Silver,26.5
2858,"Catherine Ramos",clarkpaul@example.org,0,0.00,,email,Prospect,5.71
2859,"Thomas Lyons",baldwinrebecca@example.net,0,0.00,,sms,Prospect,5.79
2860,"John Oliver",shawn18@example.net,1,10.59,2026-02-05,push,Bronze,27.4
2861,"Jordan Johnson",onealdiane@example.com,3,193.82,2025-09-24,push,Silver,24.71
2862,"Larry Preston",fvelazquez@example.com,1,131.00,2026-02-10,whatsapp,Bronze,24.4
2863,"Louis Rodriguez",rpatterson@example.net,1,21.75,2026-02-14,email,Bronze,25.37
2864,"Angela Good",jamesbarrett@example.org,5,422.70,2026-06-13,push,Silver,46.21
2865,"Paul Perez",kspence@example.org,4,323.73,2026-04-10,email,Silver,35.72
2866,"Michael Torres",davidwalters@example.com,0,0.00,,whatsapp,Prospect,12.0
2867,"Samuel Cruz",fpeterson@example.net,0,0.00,,whatsapp,Prospect,10.14
2868,"Jeffrey Collins",keithwood@example.org,5,391.89,2026-05-31,email,Silver,48.49
2869,"Alicia Fuentes",yvonnevasquez@example.com,1,40.98,2025-11-02,email,Bronze,19.74
2870,"Lori Hunter",adrian91@example.org,3,134.27,2025-09-16,whatsapp,Silver,23.29
2871,"Michael Howard",collinsmichael@example.com,0,0.00,,email,Prospect,3.13
2872,"David Meyer",hbarber@example.org,1,70.54,2025-03-08,email,Inactive,11.84
2873,"James King",yreilly@example.com,0,0.00,,email,Prospect,8.48
2874,"Margaret Gray",dhall@example.org,0,0.00,,email,Prospect,9.64
2875,"Amber Marshall",sabrinacruz@example.org,3,91.15,2026-03-14,email,Silver,28.93
2876,"Mary Pacheco",kaylabridges@example.org,2,55.37,2025-06-15,sms,Silver,21.37
2877,"Deanna Lyons",ascott@example.net,1,86.57,2025-09-22,whatsapp,Bronze,21.45
2878,"Christopher Ward IV",dcollins@example.net,12,2116.65,2026-05-27,push,Platinum,70.61
2879,"Maria Flores",james79@example.net,0,0.00,,sms,Prospect,4.05
2880,"Jimmy Sanders",mmorris@example.com,2,91.31,2025-03-27,phone,Inactive,10.39
2881,"Christopher Burton",fbrown@example.net,1,14.79,2025-02-11,sms,Inactive,14.73
2882,"Erin Mueller",makaylarogers@example.net,1,30.70,2025-05-26,sms,Inactive,16.32
2883,"Tara Morgan",barryvincent@example.com,8,686.29,2026-06-03,email,Gold,52.8
2884,"Brian Gardner",theodore57@example.com,2,146.61,2025-12-07,sms,Silver,22.06
2885,"Kristi Pruitt",ocarlson@example.org,0,0.00,,phone,Prospect,2.53
2886,"Derek Martinez",luis71@example.com,2,101.18,2025-08-17,sms,Silver,22.9
2887,"Michael Long",robertoevans@example.org,16,2197.60,2026-06-07,email,Platinum,72.73
2888,"Christine Love",michael46@example.net,1,45.33,2025-05-04,email,Inactive,13.17
2889,"Jessica Osborne",matthew27@example.net,3,229.73,2025-10-05,email,Silver,23.27
2890,"Wendy Hudson",alexander86@example.com,2,64.17,2026-06-11,push,Silver,40.48
2891,"Alexa Thomas",jimmyhopkins@example.net,0,0.00,,push,Prospect,6.96
2892,"Tonya Mason",williambriggs@example.net,0,0.00,,email,Prospect,6.21
2893,"Luis Kirby",wgomez@example.org,0,0.00,,email,Prospect,4.62
2894,"Zachary Barton",cjones@example.org,3,90.71,2026-04-07,push,Silver,38.67
2895,"Cole Green",mikayla43@example.com,0,0.00,,email,Prospect,5.71
2896,"Becky Maynard",brandon99@example.net,1,58.47,2025-03-28,push,Inactive,17.89
2897,"Alexis Miller",cartermichael@example.org,0,0.00,,push,Prospect,11.45
2898,"Melissa Norris",georgejenkins@example.com,4,423.32,2026-05-08,email,Silver,37.04
2899,"Michael Hickman",ocampbell@example.com,2,176.86,2026-02-12,email,Silver,27.06
2900,"Timothy Stephenson",kristopherkrause@example.com,0,0.00,,email,Prospect,2.27
2901,"Julie Banks",guerragina@example.net,1,35.14,2025-11-06,email,Bronze,15.3
2902,"John Reed",pwilliams@example.org,0,0.00,,sms,Prospect,5.37
2903,"James Durham",smithsara@example.org,1,40.39,2024-04-23,phone,Inactive,10.56
2904,"Elizabeth Lewis",eric66@example.org,5,646.79,2026-05-05,email,Silver,39.35
2905,"James Barnes",james66@example.com,5,159.99,2026-01-04,email,Silver,29.46
2906,"Philip Carroll",william52@example.net,2,20.76,2025-09-18,sms,Silver,22.39
2907,"Tina Roberts",rsmith@example.com,11,1510.00,2026-06-04,push,Platinum,71.76
2908,"Jennifer Thomas",stephensonshaun@example.com,0,0.00,,whatsapp,Prospect,11.03
2909,"Monica Lopez",kmichael@example.com,1,32.36,2025-05-26,whatsapp,Inactive,13.9
2910,"Jennifer Lee",lsoto@example.com,16,2354.79,2026-05-27,push,Platinum,76.15
2911,"John Morrison",psmith@example.com,2,61.01,2025-10-26,sms,Silver,19.0
2912,"Lauren Nguyen",ystevenson@example.org,3,288.19,2026-02-14,sms,Silver,27.3
2913,"Michael Richardson",kimberly09@example.com,0,0.00,,email,Prospect,3.94
2914,"Sherry Walker",mcarroll@example.org,4,227.27,2026-03-04,email,Silver,32.71
2915,"Tristan Marshall",bensondonald@example.net,0,0.00,,email,Prospect,8.97
2916,"Wendy Aguilar",garciadavid@example.org,1,29.41,2025-11-10,sms,Bronze,22.55
2917,"Randy Pacheco",waltersjennifer@example.org,0,0.00,,push,Prospect,6.13
2918,"Ryan Fields",reyescalvin@example.net,1,45.18,2026-03-07,email,Bronze,20.23
2919,"Matthew Richards",alejandrosmith@example.com,0,0.00,,whatsapp,Prospect,9.07
2920,"Sarah Jackson",ashley50@example.com,3,84.86,2026-06-07,whatsapp,Silver,41.79
2921,"Michael Ortiz",ymiller@example.net,0,0.00,,whatsapp,Prospect,8.34
2922,"Michelle Phillips",gonzalezalexis@example.net,3,154.13,2026-01-15,whatsapp,Silver,35.93
2923,"Robert Young",david83@example.net,1,27.44,2025-06-13,push,Inactive,13.07
2924,"Sandra Banks",sparkscraig@example.org,4,224.32,2026-05-08,email,Silver,35.03
2925,"Kevin Sanders",katiewood@example.com,1,41.57,2025-09-06,push,Bronze,22.14
2926,"Jennifer Thomas",roy16@example.com,6,308.17,2026-06-01,whatsapp,Gold,51.46
2927,"Cristian Best",imullen@example.org,3,121.04,2026-03-18,push,Silver,33.6
2928,"Mrs. Anna Wilson MD",fritzangela@example.org,8,679.40,2026-05-27,push,Gold,54.23
2929,"Tara Christensen",laurahart@example.org,0,0.00,,email,Prospect,8.09
2930,"Alexander Parsons",christopher13@example.net,18,2367.18,2026-06-14,email,Platinum,71.61
2931,"Brenda Norman",huntamanda@example.net,3,194.03,2026-06-08,whatsapp,Silver,40.1
2932,"Kevin Russell",debrapowell@example.org,1,29.00,2025-04-11,phone,Inactive,7.25
2933,"Kimberly Cox",csanchez@example.org,3,117.07,2026-05-28,sms,Silver,44.37
2934,"Emily Ali",zdavis@example.org,0,0.00,,email,Prospect,4.24
2935,"Mary Schwartz",benjaminsnyder@example.org,1,20.43,2024-07-28,push,Inactive,18.39
2936,"Thomas Huerta",steven15@example.org,18,2329.20,2026-06-13,email,Platinum,75.46
2937,"Natalie Lee",qchambers@example.net,0,0.00,,email,Prospect,4.19
2938,"Michael Robinson",margaretmartinez@example.net,2,82.60,2026-06-04,push,Silver,41.69
2939,"Sandra Gillespie",arandolph@example.com,2,72.52,2025-10-19,email,Silver,15.99
2940,"Noah Hernandez",rodriguezkevin@example.com,0,0.00,,whatsapp,Prospect,9.61
2941,"Pamela Lozano",peter69@example.org,0,0.00,,phone,Prospect,6.79
2942,"Joy Fletcher",qmckay@example.com,3,183.92,2026-05-20,email,Silver,40.66
2943,"Rebecca Goodwin",cole24@example.com,2,83.19,2025-07-21,email,Silver,18.36
2944,"Kenneth Fox",michelle13@example.net,0,0.00,,push,Prospect,10.84
2945,"Pamela Jones",andreaclay@example.org,4,197.25,2026-03-30,whatsapp,Silver,42.54
2946,"Kelly Allen",timothyperez@example.org,1,21.02,2025-10-22,whatsapp,Bronze,23.1
2947,"Richard Kennedy",freemanleah@example.net,0,0.00,,email,Prospect,3.93
2948,"Nicole Lewis",marshallcandice@example.com,5,234.88,2026-06-13,whatsapp,Silver,48.21
2949,"Casey Brown",richard25@example.com,7,346.07,2026-05-28,whatsapp,Gold,57.86
2950,"Amanda Solomon",joshua56@example.com,2,133.05,2026-05-13,email,Silver,31.53
2951,"Maria Fletcher",floresstephen@example.org,1,61.02,2025-11-29,sms,Bronze,22.0
2952,"Thomas Walls",arangel@example.com,2,206.61,2026-05-20,email,Silver,33.45
2953,"Haley Morgan",ohoward@example.com,1,28.57,2025-09-21,whatsapp,Bronze,19.83
2954,"Kristin Cox",imedina@example.net,0,0.00,,push,Prospect,8.16
2955,"Karen Washington",victoria14@example.com,1,19.97,2025-05-29,phone,Inactive,7.4
2956,"Mary Wagner",arusso@example.org,3,134.53,2026-06-09,whatsapp,Silver,44.15
2957,"Joseph Sullivan",xclark@example.com,1,28.06,2025-02-23,sms,Inactive,15.39
2958,"Tammie King",bguerrero@example.com,1,23.33,2026-05-17,whatsapp,Bronze,38.19
2959,"Janice Lester",paulmiller@example.org,1,29.65,2025-10-02,sms,Bronze,19.1
2960,"Matthew Mason",laurenford@example.org,2,159.14,2026-05-23,email,Silver,38.57
2961,"David Parks",lisa55@example.com,1,16.27,2025-12-05,whatsapp,Bronze,21.12
2962,"Adam Nelson",cindy35@example.net,0,0.00,,email,Prospect,4.09
2963,"Deanna Evans",lesterjake@example.org,1,44.93,2026-06-04,push,Bronze,34.47
2964,"Ryan Carter",dwarren@example.com,2,97.81,2025-11-07,email,Silver,18.38
2965,"Christopher Adams",wayne89@example.net,0,0.00,,push,Prospect,12.67
2966,"Nicole Peterson",jenningsdouglas@example.org,4,412.30,2026-05-28,push,Silver,46.67
2967,"Mrs. April Medina DVM",mary65@example.org,1,59.45,2025-03-28,sms,Inactive,14.85
2968,"Julie Scott",shicks@example.org,3,206.91,2026-04-13,email,Silver,37.64
2969,"Steve Young",lisa37@example.net,2,52.03,2025-12-15,push,Silver,23.23
2970,"Sherry Hernandez",josephdavis@example.org,1,16.08,2025-06-14,email,Bronze,17.47
2971,"Mary Hayes",andersonkimberly@example.com,1,20.27,2026-05-14,email,Bronze,27.22
2972,"Michael Anderson",lindsey68@example.com,1,73.74,2026-05-02,whatsapp,Bronze,32.59
2973,"Scott Peters",william10@example.net,4,216.41,2026-06-02,sms,Silver,43.48
2974,"David Harrington",htorres@example.net,0,0.00,,sms,Prospect,9.11
2975,"Aaron Gross",uwong@example.net,1,51.85,2026-05-28,email,Bronze,35.81
2976,"Melissa Yu",prestonmichelle@example.net,1,22.03,2025-10-30,push,Bronze,17.97
2977,"Kelsey Carter",barbarahoward@example.org,2,150.00,2025-09-24,email,Silver,18.07
2978,"Rhonda Summers",linjustin@example.net,0,0.00,,email,Prospect,9.47
2979,"Jacob Love",fitzgeraldzachary@example.net,2,239.85,2025-12-09,sms,Silver,24.37
2980,"Michael Bailey",davidford@example.org,0,0.00,,sms,Prospect,7.49
2981,"Elizabeth Smith",robert14@example.org,1,23.27,2025-04-01,email,Inactive,11.88
2982,"Catherine Nguyen",changjohn@example.org,15,2061.94,2026-06-14,sms,Platinum,75.95
2983,"Yvonne Lutz",david76@example.com,0,0.00,,email,Prospect,2.09
2984,"Kenneth Mitchell",colleenharris@example.com,0,0.00,,push,Prospect,8.45
2985,"Annette Norris",xwood@example.com,2,149.76,2026-01-06,email,Silver,25.33
2986,"Lynn Miller",paul50@example.org,3,134.43,2025-09-14,email,Silver,21.12
2987,"Sheila Guerrero",chensley@example.org,0,0.00,,email,Prospect,5.98
2988,"Christopher Hughes",thomashall@example.net,1,103.01,2025-11-25,email,Bronze,17.83
2989,"Brett Wilkins",bishopmichael@example.com,0,0.00,,whatsapp,Prospect,7.0
2990,"Frank Hinton",michaellamb@example.org,0,0.00,,whatsapp,Prospect,10.66
2991,"Leslie Reyes",urobinson@example.net,2,170.01,2025-05-18,email,Inactive,12.53
2992,"Michael Waters",laurenbailey@example.org,7,578.98,2026-04-19,email,Gold,44.02
2993,"Virginia Boyle",englishmartha@example.org,4,212.42,2026-06-08,email,Silver,38.58
2994,"Tracey Henry",wilsonjeremy@example.org,2,34.60,2025-01-04,sms,Inactive,16.43
2995,"Adrian Mckenzie",danielle00@example.org,1,35.98,2025-02-23,whatsapp,Inactive,13.97
2996,"Patricia Duncan",davislori@example.org,14,1839.83,2026-06-08,push,Platinum,73.38
2997,"Angela Simon",deannapage@example.com,0,0.00,,push,Prospect,7.33
2998,"Mark Garner",ronald91@example.com,2,85.81,2026-03-24,push,Silver,34.84
2999,"Michael Lynch",sharmon@example.org,1,65.58,2026-03-06,phone,Bronze,20.86
3000,"Jason Jensen",estephens@example.org,2,56.79,2026-02-14,whatsapp,Silver,27.14
3001,"Sara Cole",stephen48@example.net,1,52.89,2025-01-08,sms,Inactive,16.16
3002,"Steven Knight",dianawright@example.com,2,60.64,2026-02-07,push,Silver,30.76
3003,"Jennifer Manning",deannastephens@example.com,3,174.50,2025-11-24,sms,Silver,25.51
3004,"Ruth Cook",tonyarowe@example.org,4,393.14,2026-03-16,push,Silver,43.34
3005,"Gregory Campbell",randerson@example.net,1,28.46,2026-05-27,push,Bronze,39.98
3006,"Joseph Stewart",warnerkaren@example.org,2,96.73,2026-05-03,sms,Silver,33.98
3007,"Patricia Maynard",omahoney@example.net,0,0.00,,email,Prospect,2.56
3008,"Amy Rhodes",douglasgarcia@example.com,1,43.59,2026-06-07,push,Bronze,32.75
3009,"Mary Johnson",hpatrick@example.net,12,1429.90,2026-05-16,email,Platinum,67.78
3010,"Teresa Olson",paul17@example.org,0,0.00,,email,Prospect,6.32
3011,"Hannah Jenkins",brenda64@example.net,3,127.61,2026-03-05,whatsapp,Silver,34.0
3012,"Christopher Lara",brownsharon@example.com,0,0.00,,push,Prospect,9.39
3013,"Daniel Brown",owashington@example.org,1,12.46,2026-01-17,email,Bronze,22.44
3014,"Donald Meza",tabithanavarro@example.org,1,15.50,2025-02-17,sms,Inactive,15.59
3015,"Troy Strong",christine91@example.org,1,37.25,2025-04-20,phone,Inactive,13.96
3016,"Morgan Hernandez",chaneymichele@example.org,1,37.47,2024-08-14,whatsapp,Inactive,13.82
3017,"Edward Berry",rodriguezheather@example.net,1,78.40,2026-05-10,email,Bronze,27.85
3018,"Katherine Ross",josephwilson@example.com,4,425.96,2026-04-20,email,Silver,35.82
3019,"Theresa Warner",kennedychloe@example.org,0,0.00,,phone,Prospect,1.42
3020,"Nathan Jarvis",jenniferdaniels@example.com,1,50.73,2025-11-02,whatsapp,Bronze,23.52
3021,"Christopher Lowery",herreradavid@example.com,1,62.93,2025-01-11,sms,Inactive,17.55
3022,"Jessica Chavez",rebeccarubio@example.com,4,292.44,2026-05-01,email,Silver,36.75
3023,"Gregory Smith",sarahstrickland@example.net,1,137.56,2025-10-16,whatsapp,Bronze,19.63
3024,"Don Miller",steven17@example.com,1,61.06,2025-09-26,email,Bronze,18.93
3025,"James Ray",kent48@example.org,0,0.00,,push,Prospect,6.13
3026,"Jerry Buck",jennifermueller@example.net,4,247.15,2026-06-04,email,Silver,41.93
3027,"Beverly Wilson",hmartin@example.com,0,0.00,,email,Prospect,2.54
3028,"Kayla White",hardydanielle@example.org,17,1931.39,2026-06-14,push,Platinum,74.71
3029,"Nicholas Burns",erika79@example.org,1,38.12,2025-03-25,sms,Inactive,12.89
3030,"Steven Wright",yarmstrong@example.net,16,2020.02,2026-06-10,sms,Platinum,70.55
3031,"Joseph Henry",amay@example.org,5,455.95,2026-04-03,email,Silver,42.89
3032,"Chelsea Lucas",weaverdave@example.com,1,111.53,2025-06-25,sms,Bronze,15.59
3033,"Ms. Michelle Levy",chendricks@example.org,7,551.77,2026-03-29,sms,Gold,52.26
3034,"Matthew Smith",wmartinez@example.net,3,139.12,2026-04-07,phone,Silver,36.6
3035,"Joshua Guerrero",hollyodom@example.net,3,152.92,2026-06-07,phone,Silver,42.26
3036,"Angela Newman",dwilliams@example.org,3,112.02,2025-12-01,email,Silver,23.44
3037,"Victor Galvan",alex51@example.com,0,0.00,,phone,Prospect,4.98
3038,"Melissa Wolf",michelemurillo@example.org,3,198.62,2026-02-27,whatsapp,Silver,34.6
3039,"Barbara Walker",jessepena@example.com,3,287.46,2026-06-04,push,Silver,41.39
3040,"Natasha Graves DDS",kristinavalenzuela@example.org,15,1753.29,2026-06-10,sms,Platinum,69.13
3041,"Mr. Nicholas Miller",erikreed@example.com,1,124.11,2025-10-13,email,Bronze,14.16
3042,"Steven Nelson",yriley@example.org,1,38.86,2026-02-10,whatsapp,Bronze,29.6
3043,"Mr. Don Warren",amanda93@example.org,0,0.00,,email,Prospect,4.85
3044,"Louis Davis",johnsonadam@example.net,0,0.00,,push,Prospect,5.64
3045,"John Chung",jacobmata@example.org,7,428.13,2026-02-10,push,Gold,43.85
3046,"Amy West",riosryan@example.org,1,102.20,2025-09-03,push,Bronze,17.78
3047,"Kerry Gomez",fernandezmark@example.net,3,182.79,2026-01-24,sms,Silver,31.38
3048,"Jason Kelley",gmoses@example.org,1,12.55,2024-02-17,email,Inactive,11.38
3049,"Jessica Wright",hburton@example.org,0,0.00,,push,Prospect,12.47
3050,"Yolanda Heath",andrademelissa@example.net,0,0.00,,push,Prospect,10.52
3051,"Gregory Turner",vdavis@example.com,3,94.26,2026-04-18,whatsapp,Silver,35.67
3052,"Laura Jackson",cooksarah@example.com,0,0.00,,whatsapp,Prospect,7.1
3053,"Ryan Newman",fpaul@example.com,3,127.06,2026-04-25,email,Silver,33.17
3054,"Peter Flynn",kristen11@example.org,0,0.00,,push,Prospect,7.73
3055,"Megan Hanson",bpierce@example.org,7,681.24,2026-06-04,sms,Gold,50.23
3056,"Dr. Carrie Butler MD",rebeccasmith@example.com,3,151.84,2026-03-21,push,Silver,35.73
3057,"Dale Hampton",powersvanessa@example.net,3,162.70,2025-07-31,email,Silver,19.24
3058,"Connie Wilson",normanclifford@example.net,0,0.00,,email,Prospect,8.92
3059,"Timothy Young",glendafrank@example.com,4,336.42,2026-05-10,email,Silver,39.9
3060,"Christine Anderson",nlee@example.org,1,14.50,2025-10-13,sms,Bronze,21.68
3061,"Paul Garcia",matthew41@example.org,0,0.00,,email,Prospect,5.99
3062,"Nancy Reilly",victoria55@example.com,0,0.00,,phone,Prospect,7.64
3063,"Jeremy James DVM",hholt@example.net,3,215.65,2026-03-31,phone,Silver,34.22
3064,"Nancy Phelps",ncollins@example.net,0,0.00,,email,Prospect,4.66
3065,"Kenneth Swanson",awalton@example.net,17,4025.30,2026-06-07,push,Platinum,82.12
3066,"Amber Richards",philip05@example.org,3,172.25,2026-05-28,email,Silver,35.43
3067,"Kenneth White",xbarton@example.net,1,51.09,2025-03-01,phone,Inactive,14.64
3068,"Daniel Gomez",ekelly@example.com,4,235.79,2026-06-04,whatsapp,Silver,44.77
3069,"Dr. Tiffany Sullivan",tgreen@example.net,2,89.57,2026-03-28,email,Silver,33.19
3070,"Joseph Glover",qmccormick@example.com,2,90.43,2026-04-01,whatsapp,Silver,39.25
3071,"Wesley Miller",yosborne@example.net,1,29.24,2025-09-09,email,Bronze,12.84
3072,"Steven Anderson",robinsonkristina@example.org,5,368.21,2026-02-13,whatsapp,Silver,34.65
3073,"Jeremy Valencia",athompson@example.com,0,0.00,,email,Prospect,4.48
3074,"Greg Valentine",khansen@example.org,1,78.01,2026-05-09,email,Bronze,30.38
3075,"Margaret Morris",alexander39@example.net,6,473.03,2026-05-24,push,Gold,51.23
3076,"Madison Martin",stevenshaw@example.com,3,102.22,2026-02-18,phone,Silver,24.25
3077,"Benjamin Green",brittany75@example.org,1,33.29,2025-10-28,sms,Bronze,17.66
3078,"Dr. Shawn Sanchez",anita31@example.org,1,108.71,2026-02-22,phone,Bronze,23.77
3079,"Jeffery Sexton",jenniferlivingston@example.org,0,0.00,,whatsapp,Prospect,7.15
3080,"Mary George",dwest@example.net,1,79.16,2025-11-16,push,Bronze,22.72
3081,"Candice Walker",robinsonmartin@example.org,2,60.02,2026-03-28,push,Silver,37.68
3082,"Barbara Harvey",clarkchristopher@example.net,2,237.87,2026-02-19,whatsapp,Silver,33.28
3083,"Alexis Rasmussen",aaron69@example.com,4,221.00,2026-04-07,push,Silver,40.42
3084,"Brent Ross",gwalter@example.net,1,27.47,2025-05-05,push,Inactive,11.98
3085,"Julia Martin",ocalderon@example.net,3,212.10,2026-02-21,email,Silver,26.49
3086,"Dennis Wood",ggross@example.org,1,47.24,2025-11-25,phone,Bronze,17.21
3087,"Mrs. Melanie Villarreal",parkerkatrina@example.com,4,134.86,2025-12-24,push,Silver,31.04
3088,"Alexis Hale",fullerraymond@example.net,4,261.33,2026-03-14,push,Silver,38.18
3089,"Sarah Ramirez",tannerblackburn@example.com,1,46.69,2026-05-05,whatsapp,Bronze,30.09
3090,"Tyler Trujillo",randydelgado@example.net,0,0.00,,email,Prospect,4.29
3091,"Christopher Miller",richard34@example.net,10,1438.37,2026-05-28,email,Gold,60.1
3092,"Angela Chavez",brownchristopher@example.org,1,67.96,2025-05-06,sms,Inactive,12.1
3093,"Kimberly Baker",joannethompson@example.com,2,86.53,2025-10-13,email,Silver,18.17
3094,"Julia Valentine",frank42@example.net,0,0.00,,sms,Prospect,4.78
3095,"Tara Wong",kristenayala@example.net,3,132.87,2025-11-27,whatsapp,Silver,23.27
3096,"Curtis Palmer",dunnashley@example.net,1,58.27,2026-02-10,sms,Bronze,24.38
3097,"Kristin Ramirez",pedro98@example.org,0,0.00,,push,Prospect,7.11
3098,"Jesus Miller",lindsey79@example.org,3,149.52,2025-05-11,email,Inactive,18.29
3099,"Carrie Kennedy",alexandervega@example.org,1,68.27,2025-01-20,email,Inactive,12.79
3100,"Derrick Edwards",fishertimothy@example.net,1,32.35,2026-04-16,whatsapp,Bronze,31.61
3101,"Crystal Simpson",lori32@example.net,4,315.27,2026-04-03,sms,Silver,42.09
3102,"Michael Ewing",katherine99@example.com,1,31.61,2025-10-19,email,Bronze,19.84
3103,"Charles Moon",williamsjasmine@example.net,2,46.55,2026-04-10,whatsapp,Silver,34.59
3104,"Shelley Mooney",sean27@example.org,5,352.42,2026-05-31,push,Silver,45.02
3105,"William Larsen",zachary50@example.net,5,344.76,2026-03-28,sms,Silver,41.24
3106,"Heidi Romero",stephaniefrancis@example.com,0,0.00,,whatsapp,Prospect,9.06
3107,"Mrs. Kimberly Conrad",walterporter@example.net,0,0.00,,email,Prospect,3.01
3108,"Jennifer Ramirez",juliavalenzuela@example.com,2,49.56,2025-07-05,email,Silver,20.2
3109,"Deborah Anderson",suarezlauren@example.com,4,159.19,2026-03-15,whatsapp,Silver,37.61
3110,"Jordan Brennan",vmorris@example.com,1,48.33,2025-09-02,sms,Bronze,18.0
3111,"Sarah Dawson",haynestracy@example.com,2,87.76,2025-05-06,sms,Inactive,15.89
3112,"Bryan Flores",kevinvillanueva@example.com,11,1689.11,2026-06-11,email,Platinum,69.75
3113,"Michael Norton",danielhuynh@example.net,3,271.92,2026-06-04,push,Silver,39.54
3114,"Lisa Thomas",dawnanderson@example.com,0,0.00,,whatsapp,Prospect,13.18
3115,"Jasmine Jones",rebeccatate@example.net,3,185.73,2026-04-26,whatsapp,Silver,39.71
3116,"Bradley Rodriguez",marcia91@example.org,0,0.00,,push,Prospect,9.6
3117,"Martin Alvarez",wesley23@example.org,0,0.00,,email,Prospect,9.63
3118,"Michael Kirby",toddescobar@example.com,3,72.97,2025-10-04,sms,Silver,24.14
3119,"Joel Sherman",orubio@example.net,1,31.55,2026-02-19,email,Bronze,25.86
3120,"Thomas Rivera",gomezjacqueline@example.com,2,198.18,2026-01-02,whatsapp,Silver,32.63
3121,"Lisa Cunningham",wneal@example.com,0,0.00,,email,Prospect,7.62
3122,"Sherry Braun",eatkinson@example.net,4,404.80,2026-02-28,email,Silver,34.74
3123,"John Sawyer",weberjerry@example.net,1,47.40,2026-06-14,email,Bronze,34.51
3124,"Dr. Susan Valentine",morgan45@example.net,1,100.49,2026-03-01,sms,Bronze,28.45
3125,"Patrick Martinez",cgrant@example.net,1,69.54,2025-08-05,sms,Bronze,16.11
3126,"Nathan Gates",jmiller@example.org,0,0.00,,email,Prospect,2.5
3127,"Daniel Yates",thompsonchristopher@example.org,0,0.00,,sms,Prospect,4.25
3128,"Dylan Freeman",jamesbarnes@example.net,1,106.97,2026-04-06,whatsapp,Bronze,29.61
3129,"Kimberly Mason DDS",bakerjacob@example.net,0,0.00,,email,Prospect,8.32
3130,"Anthony Lynch",teresahenry@example.net,1,72.01,2025-01-05,push,Inactive,14.64
3131,"April Griffith",hawkinslisa@example.org,0,0.00,,email,Prospect,3.72
3132,"Taylor Garcia",cynthia93@example.net,2,91.07,2026-04-10,sms,Silver,34.61
3133,"Robin Bates",reginarogers@example.org,5,174.58,2026-03-25,email,Silver,42.48
3134,"Malik Alexander",john67@example.com,1,33.52,2025-09-01,email,Bronze,14.86
3135,"Emma Miller",kmeyer@example.org,6,675.75,2026-06-14,email,Gold,52.85
3136,"Karen Weeks",amymorales@example.org,3,187.60,2026-05-13,email,Silver,35.48
3137,"Donna Contreras",ahill@example.org,0,0.00,,email,Prospect,2.83
3138,"Joshua Hood",chad49@example.org,3,272.21,2026-02-14,email,Silver,26.18
3139,"Joshua Myers",ihowell@example.net,1,14.33,2025-09-11,email,Bronze,15.98
3140,"Leslie Sanders",mark31@example.com,0,0.00,,email,Prospect,9.61
